,word,count
17039,slight,16520
17040,slightly,36934
17041,slighty,44
17042,slim,140598
17043,slime,999
17044,slimer,105
17045,slimness,245
17046,slimy,86
17047,sline,59
17048,sling,9425
17049,slinger,166
17050,slinging,113
17051,slingshot,881
17052,slink,32
17053,slinky,784
17054,slip,133763
17055,slipcase,200
17056,slipknot,199
17057,slipover,59
17058,slippage,2029
17059,slipped,277
17060,slipper,7626
17061,slippery,2685
17062,slipping,9920
17063,slippy,60
17064,slit,5127
17065,slither,39
17066,slithering,38
17067,slitter,57
17068,slitting,64
17069,sliver,2009
17070,slivery,79
17071,sloan,159
17072,slobber,68
17073,slogan,1298
17074,sloop,33
17075,slop,60
17076,slope,955
17077,sloped,698
17078,sloping,276
17079,sloppy,131
17080,slosh,38
17081,slot,37382
17082,sloth,583
17083,slotted,11816
17084,slotting,178
17085,slouch,2360
17086,slouching,77
17087,slouchy,3095
17088,slow,8034
17089,slowly,2741
17090,slows,280
17091,slub,2409
17092,slubby,39
17093,sludge,407
17094,slug,658
17095,slugger,615
17096,sluggish,40
17097,sluice,62
17098,slumber,858
17099,slump,50
17100,slung,134
17101,slush,374
17102,slushy,73
17103,slut,31
17104,sly,143
17105,sma,3002
17106,smack,306
17107,small,315496
17108,smaller,35044
17109,smallmouth,45
17110,smalls,85
17111,smart,83074
17112,smartly,490
17113,smarty,107
17114,smash,1189
17115,smasher,78
17116,smashing,234
17117,smear,1047
17118,smell,7103
17119,smelling,1328
17120,smelly,543
17121,smelt,57
17122,smidgen,102
17123,smile,18156
17124,smiling,1307
17125,smily,51
17126,smith,4844
17127,smitten,67
17128,smock,521
17129,smocking,427
17130,smog,202
17131,smoke,21730
17132,smoked,2341
17133,smokehouse,226
17134,smokeless,989
17135,smoker,1757
17136,smoking,2202
17137,smoky,2037
17138,smooch,57
17139,smoot,42
17140,smooth,128370
17141,smoothen,39
17142,smoother,5903
17143,smoothing,1955
17144,smoothly,7570
17145,smoothness,1118
17146,smudge,2901
17147,smudged,60
17148,smuggle,43
17149,smuggler,41
17150,smyth,450
17151,snack,3997
17152,snaffle,69
17153,snag,2286
17154,snagged,93
17155,snail,690
17156,snails,336
17157,snake,46651
17158,snakeskin,1065
17159,snap,116891
17160,snapback,7591
17161,snapdragon,795
17162,snape,75
17163,snapped,441
17164,snapper,539
17165,snapping,787
17166,snappy,312
17167,snaps,15034
17168,snapshot,527
17169,snare,198
17170,snatch,212
17171,sneak,327
17172,sneaker,32473
17173,sneaking,78
17174,sneaky,176
17175,sneeze,41
17176,sneezing,65
17177,snell,163
17178,sniff,204
17179,sniffer,35
17180,sniffing,40
17181,snifter,61
17182,snip,965
17183,snipe,48
17184,sniper,1207
17185,snipping,53
17186,snitch,117
17187,snob,93
17188,snood,247
17189,snook,52
17190,snooker,150
17191,snoop,142
17192,snoopy,2100
17193,snoot,160
17194,snooze,2029
17195,snoozer,129
17196,snore,96
17197,snoring,315
17198,snorkel,2460
17199,snot,46
17200,snout,527
17201,snow,33208
17202,snowball,319
17203,snowfall,178
17204,snowflake,6308
17205,snowmobile,2755
17206,snowplow,51
17207,snowproof,1390
17208,snowshoe,265
17209,snowshoeing,161
17210,snowstorm,49
17211,snowsuit,655
17212,snowy,1070
17213,snub,148
17214,snubber,53
17215,snuff,78
17216,snuffer,194
17217,snuffers,31
17218,snuffles,36
17219,snug,17831
17220,snugger,126
17221,snuggle,1552
17222,snugly,4143
17223,snugness,49
17224,so,182660
17225,soak,2299
17226,soaked,730
17227,soaker,434
17228,soaking,1084
17229,soap,23752
17230,soapstone,662
17231,soapy,2566
17232,soar,485
17233,soaring,392
17234,sob,119
17235,sober,244
17236,sobriety,500
17237,soc,198
17238,soccer,16501
17239,social,4176
17240,socialite,65
17241,socialize,35
17242,socially,298
17243,society,4727
17244,sock,18587
17245,socket,27631
17246,sockless,114
17247,sod,277
17248,soda,4421
17249,sodalite,404
17250,sodium,852
17251,sofa,13835
17252,soffit,44
17253,soft,427803
17254,softball,3676
17255,soften,866
17256,softener,1597
17257,softening,579
17258,softly,1916
17259,softner,151
17260,softness,12271
17261,softwood,168
17262,softy,266
17263,sog,762
17264,soggy,275
17265,soh,143
17266,soho,1407
17267,soil,11345
17268,soiled,324
17269,soiling,542
17270,soilless,90
17271,soiree,225
17272,sojourn,68
17273,sok,49
17274,sol,2243
17275,sola,193
17276,solace,106
17277,solar,36112
17278,sold,105816
17279,solder,3335
17280,soldering,4283
17281,solderless,403
17282,soldier,2051
17283,sole,338165
17284,soleil,239
17285,solely,1127
17286,solemn,31
17287,solemnly,93
17288,solenoid,2512
17289,soleplate,413
17290,soles,6208
17291,soleus,123
17292,soliciting,211
17293,solid,354401
17294,solidarity,51
17295,solidity,65
17296,solidly,661
17297,solitaire,4238
17298,solitary,124
17299,solitude,137
17300,solo,5260
17301,solstice,568
17302,solubility,56
17303,soluble,4437
17304,solution,31478
17305,solve,4646
17306,solvent,2288
17307,solver,1005
17308,soma,115
17309,somatology,31
17310,sombrero,157
17311,some,55279
17312,somebody,419
17313,someday,51
17314,somehow,82
17315,someone,26357
17316,somerset,220
17317,something,9338
17318,sometime,106
17319,sometimes,3206
17320,somewhat,311
17321,somewhere,1161
17322,sommelier,165
17323,son,3303
17324,sonar,543
17325,sonata,1320
17326,song,4228
17327,songbird,258
17328,songbook,71
17329,sonic,4255
17330,sonnet,111
17331,sonny,148
17332,sons,2357
17333,soon,6236
17334,sooner,2246
17335,soot,904
17336,sooth,80
17337,soothe,636
17338,soother,142
17339,soothing,2818
17340,soothingly,40
17341,sop,81
17342,sophia,980
17343,sophisticate,88
17344,sophisticated,10989
17345,sophistication,2848
17346,soprano,52
17347,sora,164
17348,sorb,78
17349,sorbitol,76
17350,sorbus,104
17351,sorcerer,155
17352,sorceress,55
17353,sorcery,33
17354,sore,778
17355,soreness,678
17356,sori,35
17357,soroban,55
17358,sorority,577
17359,sorrel,54
17360,sorrento,206
17361,sorrow,69
17362,sorry,1187
17363,sort,1584
17364,sorted,562
17365,sorter,948
17366,sot,48
17367,sou,82
17368,soud,34
17369,souffle,118
17370,sought,477
17371,soul,3416
17372,soulful,42
17373,sound,73894
17374,sounder,157
17375,sounding,581
17376,soundless,96
17377,soundly,127
17378,soundproof,38
17379,soundproofing,78
17380,soup,3951
17381,souper,37
17382,soupy,101
17383,sour,303
17384,source,23078
17385,soursop,32
17386,south,7702
17387,southeast,105
17388,southeastern,37
17389,southern,2928
17390,southland,71
17391,southpaw,39
17392,southwest,1441
17393,southwestern,1008
17394,souvenir,3063
17395,sovereign,282
17396,soviet,616
17397,sow,229
17398,sowing,444
17399,sown,121
17400,soy,8430
17401,soya,132
17402,soybean,253
17403,spa,8716
17404,space,174538
17405,spaced,1986
17406,spacer,5403
17407,spaceship,336
17408,spacing,40245
17409,spacious,18296
17410,spade,7883
17411,spaghetti,5282
17412,spalding,425
17413,span,518460
17414,spangle,46
17415,spangled,191
17416,spaniel,928
17417,spank,71
17418,spanner,767
17419,spar,203
17420,spare,12784
17421,sparingly,32
17422,spark,9941
17423,sparker,55
17424,sparking,480
17425,sparkle,15004
17426,sparkler,111
17427,sparkling,11890
17428,sparkly,4367
17429,sparks,929
17430,sparky,142
17431,sparring,567
17432,sparrow,545
17433,spary,35
17434,spat,36
17435,spatial,687
17436,spatter,332
17437,spattering,40
17438,spatula,4523
17439,spawn,402
17440,spawning,82
17441,spay,110
17442,speak,1834
17443,speaker,52135
17444,speaking,640
17445,spear,1251
17446,spearhead,57
17447,spearing,49
17448,spearmint,209
17449,spec,7933
17450,special,137830
17451,specialist,1210
17452,speciality,228
17453,specialize,491
17454,specialized,3409
17455,specially,30290
17456,specialty,4523
17457,specie,60
17458,species,2083
17459,specific,32734
17460,specifical,116
17461,specifically,39762
17462,specification,12191
17463,specify,1354
17464,specimen,880
17465,speck,925
17466,speckle,254
17467,speckled,809
17468,specks,346
17469,specs,7721
17470,spectacle,184
17471,spectacles,272
17472,spectacular,1633
17473,spectacularly,62
17474,spectator,256
17475,specter,180
17476,spectra,6984
17477,spectral,198
17478,spectrally,122
17479,spectrum,6148
17480,specular,71
17481,speech,1395
17482,speechless,414
17483,speed,100555
17484,speedboat,102
17485,speeder,368
17486,speedily,44
17487,speeding,374
17488,speedometer,1203
17489,speedster,216
17490,speedway,446
17491,speedy,3678
17492,spell,1180
17493,spellbinding,78
17494,spellbound,31
17495,spelling,1226
17496,spencer,430
17497,spend,14183
17498,spending,1141
17499,spent,818
17500,sperm,86
17501,spex,50
17502,sphagnum,164
17503,sphere,2548
17504,spherical,1475
17505,sphinx,129
17506,sphygmomanometer,35
17507,spice,5742
17508,spiceberry,32
17509,spiced,214
17510,spicer,312
17511,spicing,69
17512,spicy,607
17513,spider,9538
17514,spiderweb,163
17515,spiel,81
17516,spiffy,127
17517,spigot,1160
17518,spike,5839
17519,spiked,1257
17520,spiker,47
17521,spiky,334
17522,spill,7071
17523,spillage,801
17524,spillproof,141
17525,spillway,94
17526,spilt,151
17527,spin,8604
17528,spinach,379
17529,spinal,635
17530,spindle,3063
17531,spindrift,46
17532,spine,4865
17533,spinel,348
17534,spineless,38
17535,spinnaker,56
17536,spinner,43697
17537,spinning,6061
17538,spiny,194
17539,spiral,11097
17540,spiraled,52
17541,spiralize,46
17542,spire,231
17543,spirit,10541
17544,spirited,423
17545,spiritual,2128
17546,spirituality,151
17547,spiritually,79
17548,spiro,135
17549,spirograph,120
17550,spit,398
17551,spite,105
17552,spitfire,319
17553,spitter,99
17554,spitting,43
17555,splash,10392
17556,splashed,105
17557,splasher,33
17558,splashing,3020
17559,splashproof,368
17560,splashy,55
17561,splat,258
17562,splatter,1659
17563,splay,259
17564,splayed,131
17565,spleen,37
17566,splendid,1786
17567,splendor,842
17568,splice,26914
17569,splicer,80
17570,splicing,3067
17571,spline,1471
17572,splint,198
17573,splinter,777
17574,split,128757
17575,splitter,7205
17576,splitting,1262
17577,splurge,131
17578,spode,387
17579,spoil,429
17580,spoilage,143
17581,spoiled,310
17582,spoiler,3744
17583,spoiling,98
17584,spoilt,108
17585,spoke,1979
17586,spoken,268
17587,sponge,9237
17588,sponged,57
17589,sponging,66
17590,spongy,225
17591,sponsor,1116
17592,spontaneous,216
17593,spoof,47
17594,spook,101
17595,spooky,1029
17596,spool,7253
17597,spooler,52
17598,spoon,12343
17599,spooner,280
17600,sporran,180
17601,sport,58476
17602,sporter,40
17603,sporting,4180
17604,sportive,65
17605,sports,67634
17606,sportsman,1606
17607,sportsmanship,31
17608,sportswear,5011
17609,sportula,56
17610,sporty,7327
17611,spot,28069
17612,spotless,216
17613,spotlight,3320
17614,spotted,723
17615,spotter,171
17616,spotting,805
17617,spotty,139
17618,spouse,280
17619,spout,9998
17620,sprain,50
17621,sprawl,100
17622,sprawling,66
17623,spray,28480
17624,sprayer,4053
17625,spread,10394
17626,spreader,2092
17627,spreading,1700
17628,spree,648
17629,sprig,90
17630,spring,63855
17631,springboard,125
17632,springbok,1030
17633,springer,413
17634,springing,38
17635,springtime,403
17636,springy,386
17637,sprinkle,1020
17638,sprinkled,224
17639,sprinkler,1473
17640,sprinkling,145
17641,sprint,20911
17642,sprinter,495
17643,sprite,370683
17644,sprocket,2438
17645,sprout,781
17646,sprouter,42
17647,sprouting,457
17648,spruce,1563
17649,sprue,98
17650,sprung,264
17651,spry,40
17652,spud,142
17653,spun,13017
17654,spunk,47
17655,spunky,179
17656,spur,497
17657,spurred,38
17658,spy,4627
17659,spyglass,121
17660,squad,1286
17661,squadron,232
17662,squall,76
17663,square,69427
17664,squared,1922
17665,squarely,71
17666,squareness,34
17667,squaring,43
17668,squash,1046
17669,squat,596
17670,squatting,47
17671,squeak,1296
17672,squeaker,2294
17673,squeaking,405
17674,squeaky,1492
17675,squeal,289
17676,squealing,340
17677,squeegee,6771
17678,squeezable,689
17679,squeeze,5452
17680,squeezer,982
17681,squeezing,655
17682,squeezy,39
17683,squelch,114
17684,squid,550
17685,squiggle,288
17686,squiggly,50
17687,squint,36
17688,squinting,108
17689,squire,80
17690,squirrel,2288
17691,squirt,546
17692,squirter,223
17693,squirting,120
17694,squish,384
17695,squishy,1546
17696,sri,504
17697,ssu,40
17698,st,32761
17699,stab,148
17700,stabile,77
17701,stability,35023
17702,stabilization,2861
17703,stabilize,2152
17704,stabilizer,4824
17705,stable,21563
17706,stably,470
17707,stack,34925
17708,stacker,668
17709,stadium,2639
17710,staff,3010
17711,staffed,450
17712,stag,811
17713,stage,36486
17714,stagecoach,51
17715,stagger,53
17716,staggering,62
17717,staghorn,31
17718,staging,69
17719,stagnant,69
17720,stain,31025
17721,stainable,67
17722,stainer,40
17723,staining,2315
17724,stainless,324289
17725,stair,3117
17726,staircase,783
17727,stairway,560
17728,stake,4884
17729,stale,1127
17730,stalk,233
17731,stalker,176
17732,stalking,54
17733,stall,2987
17734,stalling,103
17735,stallion,450
17736,stalwart,318
17737,stamen,113
17738,stamina,907
17739,stamp,21755
17740,stampede,513
17741,stamper,635
17742,stamping,2764
17743,stance,2088
17744,stanchion,123
17745,stand,162354
17746,standard,193212
17747,standardized,1622
17748,standee,69
17749,stander,148
17750,standing,13421
17751,standoff,363
17752,standout,704
17753,stanhope,31
17754,stanza,44
17755,stap,121
17756,staple,6860
17757,stapled,1344
17758,stapler,1865
17759,stapling,499
17760,star,171220
17761,starboard,128
17762,starbright,34
17763,starch,365
17764,starched,51
17765,starcraft,169
17766,stare,185
17767,starfish,3257
17768,stargazer,177
17769,stargazing,126
17770,staring,142
17771,stark,601
17772,starlet,157
17773,starlight,856
17774,starlights,51
17775,starling,59
17776,starlit,41
17777,starlite,205
17778,starring,144
17779,starry,3073
17780,starshine,107
17781,starship,296
17782,start,144470
17783,starter,19568
17784,starting,4751
17785,startling,73
17786,starvation,95
17787,stash,3282
17788,stasis,50
17789,state,35164
17790,stated,1381
17791,stateful,48
17792,stately,267
17793,statement,11648
17794,stateside,39
17795,statesman,33
17796,static,30102
17797,station,14624
17798,stationary,3175
17799,stationery,3876
17800,statistic,54
17801,statistical,46
17802,statistics,239
17803,stator,749
17804,statuary,340
17805,statue,11611
17806,statuesque,31
17807,statuette,211
17808,stature,147
17809,status,9584
17810,stave,106
17811,stay,34042
17812,stayed,71
17813,stays,15375
17814,stead,35
17815,steadfast,148
17816,steadier,118
17817,steadily,769
17818,steadiness,58
17819,steady,7989
17820,steak,2134
17821,steal,1248
17822,stealer,49
17823,stealing,250
17824,stealth,4209
17825,stealthily,36
17826,stealthy,128
17827,steam,8199
17828,steamboat,79
17829,steamer,2677
17830,steaming,1033
17831,steamy,106
17832,stearate,44
17833,steed,84
17834,steel,465668
17835,steeler,31
17836,steelhead,170
17837,steely,54
17838,steep,659
17839,steeper,165
17840,steeple,90
17841,steepness,36
17842,steer,1535
17843,steerable,193
17844,steerer,266
17845,steering,19126
17846,stein,1668
17847,stell,184
17848,stella,1339
17849,stellar,1732
17850,stem,13020
17851,stemless,1133
17852,stemmed,309
17853,stemware,813
17854,sten,44
17855,stencil,4975
17856,steno,100
17857,stent,151
17858,step,50308
17859,stepladder,64
17860,stepless,352
17861,stepped,711
17862,stepper,1017
17863,stepping,1639
17864,stereo,44079
17865,stereophonic,38
17866,stereoscopic,347
17867,sterile,342
17868,sterilization,298
17869,sterilize,176
17870,sterilizer,787
17871,sterling,152656
17872,stern,685
17873,sternum,1118
17874,stero,83
17875,steroid,36
17876,stetch,67
17877,stethoscope,808
17878,steven,716
17879,stevia,60
17880,stew,455
17881,steward,34
17882,stewardship,609
17883,stich,462
17884,stick,71720
17885,sticked,169
17886,sticker,76151
17887,stickers,41461
17888,stickiness,309
17889,sticking,2370
17890,sticks,14832
17891,sticky,20699
17892,stiff,3554
17893,stiffen,63
17894,stiffener,245
17895,stiffening,233
17896,stiffness,1897
17897,stile,121
17898,stiletto,4753
17899,still,20030
17900,stillness,74
17901,stilt,84
17902,stimulant,44
17903,stimulate,2056
17904,stimulation,1817
17905,stimulator,58
17906,stimuli,35
17907,stimulus,177
17908,sting,676
17909,stinger,755
17910,stinging,108
17911,stingray,1165
17912,stingy,71
17913,stink,627
17914,stipe,58
17915,stipple,190
17916,stippled,44
17917,stippling,106
17918,stir,1448
17919,stirrer,387
17920,stirring,1056
17921,stirrup,608
17922,stitch,20477
17923,stitchdown,49
17924,stitcher,66
17925,stitchery,56
17926,stitching,39838
17927,stock,37023
17928,stocking,7635
17929,stockman,138
17930,stockpot,525
17931,stocks,750
17932,stocky,56
17933,stoga,36
17934,stoic,52
17935,stoke,145
17936,stole,1308
17937,stolen,358
17938,stomach,2312
17939,stomp,360
17940,stomper,129
17941,stone,65168
17942,stonecrop,32
17943,stoned,92
17944,stoner,185
17945,stonewall,42
17946,stoneware,6454
17947,stong,139
17948,stony,97
17949,stood,367
17950,stool,7130
17951,stoop,36
17952,stooping,54
17953,stop,63040
17954,stopped,280
17955,stopper,7623
17956,stopping,7489
17957,storable,223
17958,storage,156474
17959,store,88636
17960,storeroom,52
17961,storge,89
17962,stork,216
17963,storm,10365
17964,stormer,47
17965,stormproof,153
17966,stormy,403
17967,story,9282
17968,storybook,678
17969,storyteller,35
17970,storytelling,897
17971,stout,390
17972,stove,4938
17973,stovepipe,77
17974,stow,2053
17975,stowable,371
17976,stowage,88
17977,stowaway,333
17978,stowing,177
17979,stra,37
17980,straddle,65
17981,straight,42485
17982,straightaway,51
17983,straighten,303
17984,straightener,215
17985,straightforward,373
17986,straightness,187
17987,strain,6796
17988,strained,69
17989,strainer,6516
17990,straining,1015
17991,strait,486
17992,strake,34
17993,strand,10019
17994,stranding,207
17995,strange,494
17996,stranger,143
17997,strangulation,33
17998,strap,214030
17999,strapless,5641
18000,strapped,476
18001,strapping,915
18002,strass,120
18003,strata,218
18004,strategic,2248
18005,strategically,2438
18006,strategy,1176
18007,stratification,36
18008,stratified,38
18009,stratosphere,822
18010,stratus,459
18011,straw,10095
18012,strawberry,3492
18013,stray,1111
18014,streak,1487
18015,streaked,124
18016,streaker,37
18017,streaky,95
18018,stream,7856
18019,streamer,589
18020,streaming,7652
18021,streamline,991
18022,streamlined,3790
18023,streamliner,58
18024,street,20263
18025,streets,1018
18026,streetwise,119
18027,strength,68796
18028,strengthen,2398
